# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 6K of event 'cycles'
# Event count (approx.): 5627260666
#
# Overhead  Command       Shared Object                Symbol                              
# ........  ............  ...........................  ....................................
#
    32.22%  rte-worker-2  nflr                         [.] write_variable
    17.25%  rte-worker-2  nflr                         [.] read_variable
    12.63%  rte-worker-2  libc-2.31.so                 [.] __memset_avx2_unaligned_erms
    10.03%  rte-worker-2  nflr                         [.] worker_fsm_amac_thread
     6.24%  rte-worker-2  libc-2.31.so                 [.] __memcmp_avx2_movbe
     5.67%  rte-worker-2  nflr                         [.] cuckoo_hash_first_test
     4.71%  rte-worker-2  nflr                         [.] send_packet
     1.50%  rte-worker-2  nflr                         [.] cuckoo_hash_first_hash
     1.48%  rte-worker-2  nflr                         [.] 0x00000000000048d4
     1.21%  rte-worker-2  nflr                         [.] handleUplinkNASTransportMain
     0.86%  rte-worker-2  nflr                         [.] HandleNAS
     0.48%  rte-worker-2  nflr                         [.] 0x00000000000048d0
     0.43%  rte-worker-2  librte_net_mlx5.so.23.0      [.] rxq_cq_decompress_v
     0.37%  rte-worker-2  nflr                         [.] UpdateLocation
     0.36%  rte-worker-2  libc-2.31.so                 [.] 0x000000000018bb5d
     0.36%  rte-worker-2  librte_net_mlx5.so.23.0      [.] mlx5_tx_handle_completion
     0.36%  rte-worker-2  librte_net_mlx5.so.23.0      [.] mlx5_tx_burst_none_empw
     0.33%  rte-worker-2  nflr                         [.] Registered
     0.30%  rte-worker-2  libc-2.31.so                 [.] __memset_chk_avx2_unaligned_erms
     0.25%  rte-worker-2  librte_net_mlx5.so.23.0      [.] mlx5_rx_burst_vec
     0.25%  rte-worker-2  nflr                         [.] Decode
     0.24%  rte-worker-2  nflr                         [.] ContextSetup
     0.18%  rte-worker-2  nflr                         [.] ClearRegistrationRequestData
     0.16%  rte-worker-2  nflr                         [.] cuckoo_hash_get_key
     0.14%  rte-worker-2  librte_net_mlx5.so.23.0      [.] rxq_cq_process_v
     0.12%  rte-worker-2  nflr                         [.] StopT3550
     0.12%  rte-worker-2  nflr                         [.] Stop
     0.10%  rte-worker-2  [kernel.kallsyms]            [k] perf_event_task_tick
     0.10%  rte-worker-2  nflr                         [.] cuckoo_hash_second_test
     0.09%  rte-worker-2  nflr                         [.] dispatchMain
     0.09%  rte-worker-2  nflr                         [.] HandleRegistrationComplete
     0.07%  rte-worker-2  nflr                         [.] handlerUplinkNASTransport
     0.07%  rte-worker-2  nflr                         [.] ranUeFind
     0.07%  rte-worker-2  nflr                         [.] Dispatch
     0.07%  rte-worker-2  nflr                         [.] RanUeFindByAmfUeNgapID
     0.07%  rte-worker-2  nflr                         [.] GetBearerType
     0.06%  rte-worker-2  [kernel.kallsyms]            [k] rcu_sched_clock_irq
     0.06%  rte-worker-2  [kernel.kallsyms]            [k] timekeeping_advance
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] perf_pmu_nop_void
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] decay_load
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] tick_do_update_jiffies64
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] __update_load_avg_cfs_rq
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] update_cfs_group
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] _raw_spin_lock_irqsave
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] update_load_avg
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] __acct_update_integrals
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] update_vsyscall
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] update_curr
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] update_fast_timekeeper
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] change_pte_range
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] hrtimer_run_queues
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] __update_load_avg_se
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] _raw_spin_lock
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] _raw_spin_lock_irq
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] __calc_delta
     0.03%  rte-worker-2  [kernel.kallsyms]            [k] task_tick_fair
     0.02%  rte-worker-2  [kernel.kallsyms]            [k] perf_swevent_stop
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] perf_swevent_start
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] timekeeping_update
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] cpuacct_charge
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] error_entry
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] acct_account_cputime
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] native_write_msr
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] raw_notifier_call_chain
     0.01%  rte-worker-2  [kernel.kallsyms]            [k] timerqueue_add
